time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
9996,1,0,1.91147,4.09076,5.54962,0.432858,11,0.978801,0.0870949,0.0333736,0.00373542,0.0019266,2.75257,0,15,3,0,247,0,0,0,0,0,6.48888,19803,0.0921163,19803,0.201723,19803,6.1941,19803,4.77479,19803,0.0048449,19803,0.21602,1883,0.0083118,2475,4.54307,19803,0.0452211,19803,0.0259973,19785,0.0551685,42,0.0287183,274,0.0073703,19738,0.0799571,19803,0.497985,19803,0.0054848,19803,0.007945,19803,3.77477,19803,0.768244,19803,0.452299,19803,2.45331,19785,15535250,19803
10096,1,0,1.33803,3.54022,5.34868,0.414854,7,0.986912,0.103725,0.0364217,0.0031999,0.00221579,2.75343,0,15,3,0,247,0,0,0,0,0,6.54081,20003,0.0925721,20003,0.203588,20003,6.2437,20003,4.81153,20003,0.004888,20003,0.216345,1895,0.0083982,2500,4.57933,20003,0.0456152,20003,0.0262372,19985,0.0551685,42,0.0287183,274,0.0074377,19938,0.0801861,20003,0.499892,20003,0.0055403,20003,0.0079636,20003,3.80798,20003,0.774606,20003,0.45613,20003,2.47547,19985,15696250,20003
10196,1,3,1.83662,3.1995,5.13376,0.397027,8,1.00332,0.0797525,0.028415,0.00240325,0.00182215,4.80969,0,24,6,0,247,0,0,0,0,0,6.59181,20203,0.0929872,20203,0.205381,20203,6.29248,20203,4.84769,20203,0.0049284,20203,0.216659,1908,0.0084669,2525,4.61504,20203,0.0459992,20203,0.0264583,20185,0.0551685,42,0.0287183,274,0.0075047,20138,0.080342,20203,0.501774,20203,0.0055934,20203,0.007981,20203,3.8408,20203,0.780831,20203,0.46007,20203,2.49717,20185,15857250,20203
10296,1,1,1.58563,2.87672,4.90806,1.26503,7,2.04193,0.192109,0.0623786,0.00786935,0.00335296,3.13735,0,16,6,0,247,0,0,0,0,0,6.71251,20403,0.0940987,20403,0.209365,20403,6.40807,20403,4.93617,20403,0.0050251,20403,0.217413,1920,0.0086134,2550,4.70249,20403,0.0468548,20403,0.0269354,20385,0.0551685,42,0.0287183,274,0.0076293,20338,0.0807392,20403,0.506379,20403,0.0056947,20403,0.0080172,20403,3.92137,20403,0.800393,20403,0.469802,20403,2.54612,20385,16018250,20403
10396,1,5,2.60994,2.82337,4.69959,0.388897,8,1.09075,0.114729,0.02731,0.00222823,0.00166197,2.89665,0,18,4,0,247,0,0,0,0,0,6.75345,20603,0.0944275,20603,0.210641,20603,6.44741,20603,4.9651,20603,0.0050718,20603,0.217608,1933,0.0086667,2575,4.73109,20603,0.0471883,20603,0.0271513,20585,0.0551685,42,0.0287547,276,0.0076819,20538,0.080869,20603,0.507874,20603,0.0057403,20603,0.0080334,20603,3.94755,20603,0.805006,20603,0.47284,20603,2.56388,20585,16179250,20603
10496,1,2,2.42696,2.74409,4.50404,0.415778,9,0.871677,0.0924039,0.030438,0.00232432,0.00183592,2.7344,0,15,3,0,247,0,0,0,0,0,6.79736,20803,0.0948218,20803,0.212087,20803,6.48947,20803,4.99625,20803,0.0051081,20803,0.217858,1945,0.0087309,2600,4.76188,20803,0.047531,20803,0.0273457,20785,0.0551685,42,0.0287805,278,0.0077379,20738,0.0810774,20803,0.509431,20803,0.005789,20803,0.0080496,20803,3.97576,20803,0.810088,20803,0.476165,20803,2.58289,20785,16340250,20803
10596,1,5,3.19887,2.83504,4.33714,0.608197,6,0.889127,0.0836847,0.0259079,0.00198605,0.00164652,3.18522,0,17,4,0,247,0,0,0,0,0,6.85252,21003,0.0953765,21003,0.213912,21003,6.54223,21003,5.03496,21003,0.0051539,21003,0.218139,1958,0.0087988,2625,4.80017,21003,0.0479577,21003,0.0275981,20985,0.0551685,42,0.0287983,279,0.0078032,20938,0.081207,21003,0.51147,21003,0.0058424,21003,0.0080681,21003,4.0109,21003,0.816962,21003,0.480322,21003,2.60607,20985,16501250,21003
10696,1,0,2.23921,2.71588,4.17501,0.403698,6,1.03161,0.101829,0.0328403,0.00303683,0.00199084,2.79888,0,15,4,0,247,0,0,0,0,0,6.90737,21203,0.0958536,21203,0.215955,21203,6.59456,21203,5.0735,21203,0.0052004,21203,0.218541,1970,0.0088828,2650,4.83816,21203,0.0483986,21203,0.0278599,21185,0.0551685,42,0.0287983,279,0.0078913,21138,0.0819804,21203,0.513376,21203,0.0058944,21203,0.0080882,21203,4.0452,21203,0.823914,21203,0.48447,21203,2.62844,21185,16662250,21203
10796,1,8,3.96745,2.96619,4.05413,0.440166,5,0.825015,0.0861185,0.0262126,0.00212734,0.00170429,3.09759,0,15,3,0,247,0,0,0,0,0,6.95236,21403,0.0963113,21403,0.217364,21403,6.63764,21403,5.10556,21403,0.0052359,21403,0.218913,1983,0.0089607,2675,4.86971,21403,0.0487602,21403,0.0280673,21385,0.0551685,42,0.0287983,279,0.007949,21338,0.0820866,21403,0.514985,21403,0.0059434,21403,0.0081051,21403,4.07421,21403,0.829478,21403,0.487822,21403,2.64773,21385,1.68233e+007,21403
10896,1,18,8.17721,4.0084,4.04956,0.737035,6,7.83714,0.110416,0.0347165,0.00304666,0.00296312,3.01732,0,21,4,0,247,0,0,0,0,0,7.0051,21603,0.0968591,21603,0.219104,21603,6.68809,21603,5.14282,21603,0.0052748,21603,0.219181,1995,0.00902,2700,4.90659,21603,0.0491511,21603,0.0282995,21585,0.0551685,42,0.0288187,280,0.008012,21538,0.0823544,21603,0.516934,21603,0.0060085,21603,0.0081286,21603,4.10794,21603,0.836046,21603,0.491702,21603,2.67011,21585,1.69843e+007,21603
10996,1,15,10.2241,5.25153,4.16975,0.43989,7,1.11722,0.103042,0.0290194,0.00459446,0.00200257,2.86709,0,15,3,0,247,0,0,0,0,0,7.05228,21803,0.0974022,21803,0.22069,21803,6.73313,21803,5.17571,21803,0.005311,21803,0.219393,2008,0.0090734,2725,4.93915,21803,0.049521,21803,0.0285046,21785,0.0551685,42,0.0288292,281,0.0080682,21738,0.0825702,21803,0.518661,21803,0.0060589,21803,0.0081462,21803,4.13772,21803,0.841543,21803,0.495195,21803,2.69007,21785,1.71453e+007,21803
11096,1,23,14.0568,7.01259,4.45404,0.50671,10,1.00589,0.105689,0.0296188,0.00253256,0.0017173,2.83972,0,16,5,0,247,0,0,0,0,0,7.09864,22003,0.0980117,22003,0.222231,22003,6.77731,22003,5.20805,22003,0.0053481,22003,0.219593,2020,0.0091359,2750,4.97115,22003,0.0498707,22003,0.0287031,21985,0.0551685,42,0.0289538,282,0.0081225,21938,0.082844,22003,0.520344,22003,0.006107,22003,0.0081644,22003,4.16685,22003,0.846905,22003,0.498706,22003,2.70956,21985,1.73063e+007,22003
11196,1,3,10.7398,7.75803,4.78444,0.404112,6,1.12966,0.119933,0.040024,0.00363216,0.00176251,2.80752,0,15,4,0,247,0,0,0,0,0,7.14583,22203,0.0985986,22203,0.223848,22203,6.82229,22203,5.24126,22203,0.0053843,22203,0.219821,2033,0.0091944,2775,5.00402,22203,0.0502365,22203,0.0289479,22185,0.0551685,42,0.0289538,282,0.0081781,22138,0.0830892,22203,0.52205,22203,0.0061584,22203,0.0081803,22203,4.19692,22203,0.852445,22203,0.502208,22203,2.72982,22185,1.74673e+007,22203
11296,1,15,12.0178,8.60999,5.16699,0.746323,7,0.781775,0.0735336,0.0258646,0.00201265,0.00191039,3.08703,0,15,3,0,247,0,0,0,0,0,7.19081,22403,0.0993761,22403,0.225328,22403,6.865,22403,5.27273,22403,0.0054213,22403,0.220005,2045,0.0092507,2800,5.03519,22403,0.0505997,22403,0.0291511,22385,0.0551685,42,0.0289538,282,0.0082361,22338,0.0832266,22403,0.523677,22403,0.0062042,22403,0.0081959,22403,4.22554,22403,0.85795,22403,0.505617,22403,2.7487,22385,1.76283e+007,22403
11396,1,1,8.71249,8.63049,5.51334,0.430987,4,0.97429,0.0790356,0.026296,0.00210103,0.00166278,3.08338,0,21,6,0,247,0,0,0,0,0,7.26076,22603,0.1,22603,0.22768,22603,6.93196,22603,5.32345,22603,0.005483,22603,0.220384,2058,0.0093337,2825,5.08535,22603,0.0511414,22603,0.0295132,22585,0.0551685,42,0.0289538,282,0.0083197,22538,0.0834887,22603,0.526084,22603,0.0062629,22603,0.0082295,22603,4.27178,22603,0.868315,22603,0.510975,22603,2.77808,22585,1.77893e+007,22603
11496,1,21,12.3987,9.38414,5.90042,0.619827,9,0.88754,0.0846674,0.0273217,0.00218994,0.00170343,2.79532,0,15,4,0,247,0,0,0,0,0,7.30643,22803,0.100648,22803,0.229078,22803,6.97558,22803,5.35504,22803,0.005517,22803,0.220576,2070,0.0093859,2850,5.11665,22803,0.0514672,22803,0.0297051,22785,0.0551685,42,0.0289538,282,0.0083814,22738,0.0841026,22803,0.52771,22803,0.0063118,22803,0.0082464,22803,4.30007,22803,0.873414,22803,0.514359,22803,2.7971,22785,1.79503e+007,22803
11596,1,2,9.27912,9.36314,6.24669,0.465762,5,0.915124,0.106329,0.0280218,0.00237776,0.00173473,2.77669,0,16,4,0,247,0,0,0,0,0,7.35382,23003,0.101195,23003,0.230692,23003,7.0208,23003,5.38824,23003,0.0055557,23003,0.22078,2083,0.0094394,2875,5.14953,23003,0.0518201,23003,0.0299038,22985,0.0551685,42,0.0289725,283,0.0084404,22938,0.0843968,23003,0.529439,23003,0.00636,23003,0.0082639,23003,4.33013,23003,0.878798,23003,0.517866,23003,2.81743,22985,1.81113e+007,23003
11696,1,0,6.49539,8.78959,6.50098,0.486232,13,0.840328,0.0797664,0.029828,0.00265136,0.00194813,2.77993,0,15,3,0,247,0,0,0,0,0,7.40601,23203,0.101698,23203,0.232423,23203,7.07075,23203,5.42543,23203,0.0055975,23203,0.221056,2095,0.009498,2900,5.18632,23203,0.0522165,23203,0.0301346,23185,0.0551685,42,0.0289725,283,0.0085093,23138,0.0845604,23203,0.531312,23203,0.0064108,23203,0.008281,23203,4.36399,23203,0.885026,23203,0.521725,23203,2.84021,23185,1.82723e+007,23203
11796,1,0,4.54677,7.94102,6.64499,0.498081,5,0.997825,0.0829604,0.0323789,0.00295279,0.00191103,2.83601,0,21,5,0,247,0,0,0,0,0,7.45399,23403,0.102323,23403,0.23398,23403,7.11654,23403,5.45915,23403,0.0056386,23403,0.221276,2108,0.0095559,2925,5.2197,23403,0.0525916,23403,0.030341,23385,0.0551685,42,0.0289725,283,0.0085719,23338,0.0848197,23403,0.533095,23403,0.0064614,23403,0.0082964,23403,4.39451,23403,0.890744,23403,0.525327,23403,2.86058,23385,1.84333e+007,23403
11896,1,4,4.38274,7.22937,6.70342,3.47493,5,1.09764,0.104598,0.0296564,0.00265258,0.00195525,3.23105,0,16,5,0,247,0,0,0,0,0,7.60223,23603,0.102922,23603,0.235865,23603,7.26229,23603,5.59125,23603,0.0056847,23603,0.221492,2120,0.0096219,2950,5.35144,23603,0.052989,23603,0.0305705,23585,0.0551685,42,0.121332,309,0.0086375,23538,0.0851098,23603,0.535068,23603,0.0065149,23603,0.0083152,23603,4.43073,23603,0.897496,23603,0.529626,23603,2.88476,23585,1.85943e+007,23603
11996,1,4,4.26792,6.63708,6.69679,0.52285,6,0.933017,0.100209,0.0276201,0.00244573,0.00195995,2.78526,0,15,3,0,247,0,0,0,0,0,7.68027,23803,0.103554,23803,0.238007,23803,7.33754,23803,5.6514,23803,0.0057341,23803,0.221775,2133,0.0096865,2975,5.41117,23803,0.0534186,23803,0.0308268,23785,0.0551685,42,0.138719,318,0.0087099,23738,0.0853252,23803,0.537295,23803,0.0065705,23803,0.0083351,23803,4.46966,23803,0.905239,23803,0.534157,23803,2.91036,23785,1.87553e+007,23803
12096,1,2,3.58754,6.02717,6.62983,0.44237,6,0.961586,0.0890159,0.0331984,0.00292299,0.00177626,2.78214,0,15,3,0,247,0,0,0,0,0,7.73834,24003,0.104221,24003,0.239859,24003,7.39308,24003,5.69371,24003,0.0057824,24003,0.222014,2145,0.0097603,3000,5.4531,24003,0.0538687,24003,0.0310899,23985,0.0551685,42,0.139357,324,0.0087819,23938,0.0854942,24003,0.539281,24003,0.0066233,24003,0.0083527,24003,4.5078,24003,0.913612,24003,0.538806,24003,2.9345,23985,1.89163e+007,24003
12196,1,11,5.81128,5.98399,6.56524,0.582428,8,1.10879,0.103409,0.0251568,0.00311977,0.00183467,3.49333,0,22,5,0,247,0,0,0,0,0,7.78763,24203,0.104874,24203,0.241609,24203,7.43996,24203,5.72811,24203,0.0058209,24203,0.222325,2158,0.0098336,3025,5.48705,24203,0.0542198,24203,0.0313057,24185,0.0551685,42,0.139868,333,0.0088398,24138,0.0856426,24203,0.541119,24203,0.0066761,24203,0.0083697,24203,4.53844,24203,0.919389,24203,0.542432,24203,2.95492,24185,1.90773e+007,24203
12296,1,1,4.3679,5.66077,6.4748,0.663624,5,0.887519,0.0922245,0.0367246,0.00275161,0.00246289,3.10569,0,15,3,0,247,0,0,0,0,0,7.84958,24403,0.105383,24403,0.243496,24403,7.49951,24403,5.77463,24403,0.0058595,24403,0.222534,2170,0.0098884,3050,5.53325,24403,0.054586,24403,0.0315109,24385,0.0551685,42,0.150078,341,0.0089029,24338,0.0858381,24403,0.543127,24403,0.0067271,24403,0.0083866,24403,4.57142,24403,0.925503,24403,0.546255,24403,2.97698,24385,1.92383e+007,24403
12396,1,0,3.05753,5.14012,6.34133,0.525884,9,0.850118,0.0981363,0.022959,0.00189941,0.00160662,3.43979,0,15,4,0,247,0,0,0,0,0,7.91488,24603,0.106055,24603,0.245624,24603,7.56199,24603,5.82127,24603,0.0059118,24603,0.222836,2183,0.0099713,3075,5.57943,24603,0.0550552,24603,0.0317749,24585,0.0551685,42,0.150782,350,0.0089896,24538,0.0860968,24603,0.545489,24603,0.0067855,24603,0.0084051,24603,4.61324,24603,0.934155,24603,0.551265,24603,3.00409,24585,1.93993e+007,24603
12496,1,1,2.44027,4.60015,6.16721,0.540754,10,0.855418,0.085657,0.0275658,0.00218614,0.00194882,3.18349,0,15,3,0,247,0,0,0,0,0,7.96207,24803,0.106752,24803,0.247155,24803,7.60695,24803,5.85454,24803,0.0059476,24803,0.223064,2195,0.0100307,3100,5.61236,24803,0.0553909,24803,0.0319774,24785,0.0551685,42,0.15146,359,0.0090457,24738,0.0862362,24803,0.547127,24803,0.0068296,24803,0.0084225,24803,4.64295,24803,0.939732,24803,0.55486,24803,3.02384,24785,1.95603e+007,24803
12596,1,4,2.90819,4.26176,5.97667,0.568722,12,0.800688,0.0768569,0.0242311,0.00196036,0.00158062,2.89857,0,15,3,0,247,0,0,0,0,0,8.01828,25003,0.107319,25003,0.249088,25003,7.66065,25003,5.89497,25003,0.0059928,25003,0.223376,2208,0.0101128,3125,5.65233,25003,0.0557832,25003,0.0322243,24985,0.0551685,42,0.152401,368,0.0091168,24938,0.0864437,25003,0.549124,25003,0.0068809,25003,0.0084402,25003,4.67885,25003,0.947069,25003,0.559174,25003,3.04726,24985,1.97213e+007,25003
12696,1,2,2.63573,3.93655,5.77265,0.461597,10,1.05081,0.100304,0.0233078,0.0019886,0.00163647,3.71815,0,16,7,0,247,0,0,0,0,0,8.10145,25203,0.108085,25203,0.251626,25203,7.74051,25203,5.95795,25203,0.0060442,25203,0.223588,2220,0.0101801,3150,5.71495,25203,0.0562461,25203,0.0325155,25185,0.0551685,42,0.168881,379,0.0092199,25138,0.0866362,25203,0.551541,25203,0.0069414,25203,0.0084591,25203,4.7213,25203,0.956189,25203,0.564309,25203,3.07441,25185,1.98823e+007,25203
12796,1,5,3.34501,3.81825,5.57721,0.892956,8,0.925549,0.102276,0.0316853,0.0024828,0.00198285,3.0171,0,15,3,0,247,0,0,0,0,0,8.1492,25403,0.108538,25403,0.253094,25403,7.78633,25403,5.99236,25403,0.0060816,25403,0.223895,2233,0.0102471,3175,5.74893,25403,0.0565904,25403,0.0327185,25385,0.0551685,42,0.169594,389,0.0092775,25338,0.0870096,25403,0.553248,25403,0.0069879,25403,0.0084753,25403,4.7517,25403,0.961904,25403,0.567904,25403,3.09466,25385,2.00434e+007,25403
12896,1,0,2.34151,3.5229,5.37178,0.771914,13,0.719748,0.071038,0.0227603,0.00189054,0.00158437,2.99842,0,15,3,0,247,0,0,0,0,0,8.23294,25603,0.109275,25603,0.255776,25603,7.86664,25603,6.05453,25603,0.00616,25603,0.224344,2245,0.0103459,3200,5.81045,25603,0.0572387,25603,0.0331547,25585,0.0551685,42,0.170067,396,0.0093758,25538,0.0873048,25603,0.555773,25603,0.0070652,25603,0.0085013,25603,4.80843,25603,0.976644,25603,0.575121,25603,3.12818,25585,2.02046e+007,25603
12996,1,0,1.63906,3.14613,5.14922,0.410732,5,1.04221,0.0842818,0.0230824,0.00195802,0.00168171,3.2362,0,24,6,0,247,0,0,0,0,0,8.28033,25803,0.109714,25803,0.2572,25803,7.91216,25803,6.08844,25803,0.0062005,25803,0.224543,2258,0.0104005,3225,5.84404,25803,0.0575802,25803,0.0333831,25785,0.0551685,42,0.170508,402,0.0094326,25738,0.0874815,25803,0.557441,25803,0.0071153,25803,0.0085181,25803,4.83894,25803,0.982314,25803,0.578699,25803,3.14861,25785,2.03658e+007,25803
13096,1,1,1.44734,2.80637,4.91493,0.523069,7,0.994644,0.10119,0.031814,0.00215987,0.00531407,2.81893,0,15,4,0,247,0,0,0,0,0,8.32698,26003,0.110259,26003,0.258751,26003,7.95671,26003,6.12137,26003,0.0062568,26003,0.224728,2270,0.010454,3250,5.87666,26003,0.0579439,26003,0.0335908,25985,0.0551685,42,0.171135,409,0.0094866,25938,0.0876182,26003,0.559079,26003,0.0071656,26003,0.0085349,26003,4.86835,26003,0.987946,26003,0.582182,26003,3.16812,25985,2.0527e+007,26003
13196,1,6,2.81314,2.80773,4.70421,0.44544,4,1.05462,0.110705,0.0357965,0.00304957,0.00198771,2.76216,0,15,5,0,247,0,0,0,0,0,8.37214,26203,0.110748,26203,0.260216,26203,7.9999,26203,6.15334,26203,0.0062917,26203,0.224977,2283,0.0105214,3275,5.90826,26203,0.0582958,26203,0.0337988,26185,0.0551685,42,0.171999,417,0.00954,26138,0.0880948,26203,0.560657,26203,0.0072134,26203,0.0085512,26203,4.89624,26203,0.993097,26203,0.585555,26203,3.18673,26185,2.06882e+007,26203
13296,1,0,1.9692,2.64002,4.49779,0.479197,7,0.878527,0.0913154,0.0443185,0.00370652,0.00280509,2.71603,0,15,3,0,247,0,0,0,0,0,8.4178,26403,0.111195,26403,0.261669,26403,8.04366,26403,6.18572,26403,0.0063279,26403,0.225222,2295,0.0105875,3300,5.94027,26403,0.0586293,26403,0.0340053,26385,0.0551685,42,0.172447,423,0.0095955,26338,0.0885185,26403,0.562218,26403,0.0072642,26403,0.0085681,26403,4.92504,26403,0.998528,26403,0.589101,26403,3.20574,26385,2.08494e+007,26403
13396,1,2,1.97844,2.5077,4.29878,0.427002,12,0.820695,0.074108,0.0255253,0.00232338,0.00175619,2.79079,0,15,3,0,247,0,0,0,0,0,8.46851,26603,0.111731,26603,0.263572,26603,8.09192,26603,6.22101,26603,0.0063898,26603,0.225433,2308,0.0106564,3325,5.97519,26603,0.0590312,26603,0.0342159,26585,0.0551685,42,0.173039,430,0.0096549,26538,0.0887045,26603,0.564083,26603,0.0073343,26603,0.0085852,26603,4.95645,26603,1.00452,26603,0.592776,26603,3.22665,26585,2.10106e+007,26603
13496,1,3,2.28491,2.46314,4.11522,0.43564,8,1.27151,0.106164,0.0456409,0.00369832,0.00292303,2.7015,0,17,5,0,247,0,0,0,0,0,8.51483,26803,0.112236,26803,0.265032,26803,8.13627,26803,6.2537,26803,0.0064251,26803,0.225616,2320,0.0107239,3350,6.00758,26803,0.0593626,26803,0.0344074,26785,0.0551685,42,0.173513,435,0.0097116,26738,0.088946,26803,0.565714,26803,0.0073831,26803,0.0086007,26803,4.98573,26803,1.00995,26803,0.596206,26803,3.24628,26785,2.11718e+007,26803
13596,1,0,1.59943,2.2904,3.93274,0.417489,8,1.24664,0.125186,0.0349674,0.00291489,0.00206119,2.79783,0,16,4,0,247,0,0,0,0,0,8.55743,27003,0.112663,27003,0.266349,27003,8.17712,27003,6.28411,27003,0.0064616,27003,0.225896,2333,0.0107934,3375,6.03759,27003,0.0596879,27003,0.0346055,26985,0.0551685,42,0.174066,444,0.0097639,26938,0.0891451,27003,0.567159,27003,0.0074299,27003,0.0086164,27003,5.01279,27003,1.01509,27003,0.599359,27003,3.2643,26985,2.1333e+007,27003
13696,1,0,1.1196,2.05624,3.74509,0.538116,8,0.787301,0.0850895,0.0237132,0.00206044,0.00161218,3.08382,0,15,3,0,247,0,0,0,0,0,8.60395,27203,0.113191,27203,0.267825,27203,8.22162,27203,6.31716,27203,0.0064976,27203,0.226178,2345,0.0108658,3400,6.07023,27203,0.0600202,27203,0.0348095,27185,0.0551685,42,0.174515,451,0.0098233,27138,0.0893199,27203,0.56892,27203,0.0074834,27203,0.0086339,27203,5.04226,27203,1.02032,27203,0.602748,27203,3.28429,27185,2.14942e+007,27203
13798,1,1.96078,1.37196,1.91939,3.56252,0.433643,4,0.601997,0.0973757,0.0041003,0.00214638,0.00166059,2.76126,0,13,5,0,247,0,0,0,0,0,8.65148,27407,0.113717,27407,0.269483,27407,8.26697,27407,6.3502,27407,0.0065551,27407,0.226374,2358,0.0109222,3426,6.10293,27407,0.0603936,27407,0.0350116,27389,0.0551685,42,0.174971,458,0.0098797,27342,0.0895236,27407,0.570666,27407,0.0075363,27407,0.0086535,27407,5.07175,27407,1.02566,27407,0.606193,27407,3.30414,27389,2.16586e+007,27407
13898,1,0,0.960371,1.72758,3.37902,0.449003,1,0.302924,0.0140738,0.00114959,0.00204565,0.001336,2.76785,0,2,1,0,247,0,0,0,0,0,8.69654,27607,0.114212,27607,0.270923,27607,8.31008,27607,6.3821,27607,0.0065911,27607,0.226569,2371,0.0109751,3451,6.13453,27607,0.0607279,27607,0.0352069,27589,0.0551685,42,0.176013,466,0.0099345,27542,0.0896555,27607,0.572276,27607,0.0075856,27607,0.0086699,27607,5.0998,27607,1.03083,27607,0.609543,27607,3.32291,27589,2.18198e+007,27607
13998,1,1,0.972259,1.57652,3.19877,0.606136,1,0.285282,0.041097,0.00107485,0.00192527,0.00130438,2.68296,0,0,1,0,247,0,0,0,0,0,8.75611,27807,0.114978,27807,0.272922,27807,8.36688,27807,6.42467,27807,0.0066413,27807,0.226794,2383,0.011033,3476,6.17675,27807,0.0611748,27807,0.0354843,27789,0.0551685,42,0.177159,474,0.0100044,27742,0.0898597,27807,0.574385,27807,0.0076405,27807,0.0086884,27807,5.13756,27807,1.03889,27807,0.614135,27807,3.3471,27789,2.1981e+007,27807
14098,1,1,0.980582,1.45733,3.02463,0.497133,1,0.259798,0.0359141,0.00125815,0.00231664,0.00154935,2.7246,0,4,1,0,247,0,0,0,0,0,8.80867,28007,0.115607,28007,0.274656,28007,8.41707,28007,6.462,28007,0.0066814,28007,0.227018,2396,0.0110942,3501,6.21373,28007,0.0615607,28007,0.0357026,27989,0.0551685,42,0.177733,485,0.010066,27942,0.0903414,28007,0.576174,28007,0.0076951,28007,0.008706,28007,5.17084,28007,1.04559,28007,0.618126,28007,3.36876,27989,2.21422e+007,28007
14198,1,0,0.686407,1.30315,2.85248,0.486023,1,0.344497,0.0378018,0.0011562,0.00220394,0.00149303,2.8062,0,8,1,0,247,0,0,0,0,0,8.87603,28207,0.116114,28207,0.276337,28207,8.48223,28207,6.51521,28207,0.0067183,28207,0.227314,2408,0.0111745,3526,6.2665,28207,0.0619004,28207,0.0359174,28189,0.0551685,42,0.196403,496,0.0101237,28142,0.0913298,28207,0.577771,28207,0.0077412,28207,0.0087234,28207,5.20155,28207,1.05144,28207,0.621737,28207,3.38924,28189,2.23034e+007,28207
14298,1,2,1.08048,1.25861,2.69309,0.631783,4,0.486395,0.0598381,0.00132267,0.00268627,0.00170767,2.66076,0,11,2,0,247,0,0,0,0,0,8.94018,28407,0.116818,28407,0.27802,28407,8.54399,28407,6.56499,28407,0.006756,28407,0.227524,2421,0.0112245,3551,6.31597,28407,0.0622923,28407,0.0361407,28389,0.0551685,42,0.212896,507,0.0101831,28342,0.0917829,28407,0.579432,28407,0.0077931,28407,0.0087387,28407,5.23156,28407,1.05719,28407,0.625243,28407,3.40918,28389,2.24646e+007,28407
14398,1,6,2.55634,1.51816,2.5756,0.432303,1,0.421441,0.0448863,0.00136224,0.00259185,0.00155853,2.78798,0,0,0,0,247,0,0,0,0,0,9.0118,28607,0.117637,28607,0.28044,28607,8.61236,28607,6.61652,28607,0.0068118,28607,0.227872,2433,0.0113069,3576,6.36698,28607,0.0628109,28607,0.0364411,28589,0.0551685,42,0.214703,520,0.0102632,28542,0.0919915,28607,0.581997,28607,0.0078527,28607,0.0087603,28607,5.27683,28607,1.0671,28607,0.630583,28607,3.43805,28589,2.26258e+007,28607
14498,1,0,1.78944,1.57241,2.47528,0.422742,1,0.186151,0.0233738,0.00119132,0.00215974,0.0015155,3.09655,0,3,1,0,247,0,0,0,0,0,9.05544,28807,0.118084,28807,0.281805,28807,8.65418,28807,6.64767,28807,0.0068451,28807,0.228073,2446,0.0113694,3601,6.39781,28807,0.063129,28807,0.0366333,28789,0.0551685,42,0.216064,531,0.0103159,28742,0.0921565,28807,0.583485,28807,0.0078993,28807,0.008777,28807,5.30391,28807,1.07191,28807,0.633766,28807,3.45639,28789,2.2787e+007,28807
14598,1,1,1.55261,1.56845,2.3846,0.712601,4,0.235993,0.00476033,0.000973548,0.00201034,0.00123901,3.08047,0,3,1,0,247,0,0,0,0,0,9.11598,29007,0.118597,29007,0.28357,29007,8.71242,29007,6.69235,29007,0.0068956,29007,0.228388,2458,0.0114449,3626,6.44203,29007,0.0635733,29007,0.0368939,28989,0.0551685,42,0.217653,542,0.0103871,28942,0.0923682,29007,0.585592,29007,0.0079546,29007,0.0087973,29007,5.34322,29007,1.08044,29007,0.638361,29007,3.48147,28989,2.29482e+007,29007
14698,1,2,1.68682,1.59213,2.30535,0.473295,3,0.156282,0.00251886,0.00114996,0.00199286,0.00147946,3.14632,0,0,0,0,247,0,0,0,0,0,9.18557,29207,0.119442,29207,0.285759,29207,8.77898,29207,6.74336,29207,0.0069545,29207,0.228802,2471,0.0115252,3651,6.49246,29207,0.0640753,29207,0.0371739,29189,0.0551685,42,0.219412,557,0.0104646,29142,0.0927131,29207,0.587953,29207,0.0080087,29207,0.0088167,29207,5.38808,29207,1.09017,29207,0.643923,29207,3.50992,29189,2.31094e+007,29207
