time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
5201.5,1,0,0.381569,0.307382,0.420638,1.44208,1,1.6695,0.0874806,0.0348941,0.00363413,0.00226418,9.77432,0,24,6,0,240,0,0,0,0,0,5.92056,10271,0.0915379,10271,0.152594,10271,5.67547,10271,4.49439,10271,0.0044758,10271,0.137506,1783,0.0103334,1284,4.34017,10271,0.04056,10271,0.0257601,10166,0.0634924,56,0.0126161,308,0.0066906,10166,0.206461,10271,0.196201,10271,0.0046163,10271,0.0242517,10271,3.74524,10271,0.747779,10271,0.311998,10271,2.57083,10166,8974114,10271
5301.5,1,0,0.267098,0.299326,0.408506,2.07497,1,1.67671,0.14152,0.0407661,0.00362009,0.00261903,10.1882,0,15,5,0,240,0,0,0,0,0,6.07665,10471,0.0928642,10471,0.156554,10471,5.82626,10471,4.61385,10471,0.0045664,10471,0.138859,1810,0.0105316,1309,4.45793,10471,0.0417233,10471,0.0263081,10366,0.0634924,56,0.0126161,308,0.0068376,10366,0.207428,10471,0.201478,10471,0.0047418,10471,0.0243275,10471,3.8544,10471,0.768193,10471,0.320451,10471,2.64736,10366,9161155,10471
5401.5,1,2,0.786969,0.396854,0.407341,1.09405,4,1.85767,0.168569,0.0452759,0.00381838,0.00262279,10.6454,0,16,4,0,240,0,0,0,0,0,6.17887,10671,0.094038,10671,0.159636,10671,5.9242,10671,4.68928,10671,0.0046569,10671,0.139957,1834,0.0106137,1334,4.53205,10671,0.0423137,10671,0.0266964,10566,0.0634924,56,0.012624,309,0.006962,10566,0.208002,10671,0.205,10671,0.0048239,10671,0.0243619,10671,3.92296,10671,0.780152,10671,0.325668,10671,2.69631,10566,9349955,10671
5501.5,1,0,0.550878,0.427659,0.409373,0.875088,2,1.92281,0.167894,0.0476244,0.00421402,0.00752717,10.3052,0,21,6,0,240,0,0,0,0,0,6.2754,10871,0.0950181,10871,0.162262,10871,6.01711,10871,4.76129,10871,0.0047231,10871,0.141823,1863,0.0107477,1359,4.60196,10871,0.0434885,10871,0.027047,10766,0.0634924,56,0.0130559,310,0.0070567,10766,0.209544,10871,0.208114,10871,0.0049039,10871,0.0243935,10871,3.98583,10871,0.791558,10871,0.330684,10871,2.74093,10766,9538848,10871
5601.5,1,0,0.385615,0.41925,0.410361,1.38251,4,2.05235,0.171007,0.0483741,0.00695178,0.00304623,10.8413,0,20,5,0,240,0,0,0,0,0,6.37254,11071,0.0961363,11071,0.164738,11071,6.11064,11071,4.83427,11071,0.0048045,11071,0.144755,1921,0.0108385,1384,4.67182,11071,0.0440719,11071,0.0274303,10966,0.0634924,56,0.0132193,315,0.0071869,10965,0.214844,11071,0.21075,11071,0.0049949,11071,0.0246957,11071,4.04592,11071,0.802158,11071,0.335555,11071,2.78406,10966,9729703,11071
5701.5,1,0,0.26993,0.389386,0.408263,1.24724,2,2.06042,0.18561,0.0493342,0.00426594,0.00348916,10.8814,0,19,8,0,240,0,0,0,0,0,6.47471,11271,0.0975556,11271,0.167436,11271,6.20868,11271,4.91004,11271,0.0048743,11271,0.147265,1961,0.010999,1409,4.74481,11271,0.0447469,11271,0.027828,11166,0.0634924,56,0.0132418,319,0.0073093,11165,0.217726,11271,0.21362,11271,0.0050688,11271,0.0248448,11271,4.11157,11271,0.814084,11271,0.340251,11271,2.83139,11166,9921305,11271
5801.5,1,0,0.188951,0.349299,0.402367,0.777594,1,1.76558,0.145168,0.0530902,0.00447858,0.00316054,11.7188,0,15,3,0,240,0,0,0,0,0,6.57046,11471,0.0987402,11471,0.170163,11471,6.30051,11471,4.97967,11471,0.0049382,11471,0.148328,1984,0.0111306,1434,4.81315,11471,0.0453949,11471,0.028181,11366,0.0634924,56,0.0132585,321,0.0074026,11365,0.218267,11471,0.217096,11471,0.0051644,11471,0.0248813,11471,4.17449,11471,0.824994,11471,0.344753,11471,2.87699,11366,10113097,11471
5901.5,1,1,0.432266,0.365893,0.398719,1.78196,3,1.98854,0.205746,0.0409488,0.00413652,0.00248811,8.23184,0,21,5,0,240,0,0,0,0,0,6.73419,11671,0.100603,11671,0.174142,11671,6.45837,11671,5.10579,11671,0.0051073,11671,0.150913,2024,0.0113181,1459,4.93627,11671,0.0464989,11671,0.0288316,11566,0.0634924,56,0.0132818,324,0.0075973,11565,0.221169,11671,0.222747,11671,0.0052727,11671,0.0249521,11671,4.28651,11671,0.848009,11671,0.353473,11671,2.95386,11566,10305111,11671
6001.5,1,0,0.302586,0.353231,0.394171,1.90318,1,2.38804,0.390754,0.135642,0.0125886,0.00870309,8.65709,0,21,5,0,240,0,0,0,0,0,6.88696,11871,0.10192,11871,0.178252,11871,6.60569,11871,5.22087,11871,0.0052209,11871,0.15184,2047,0.0115086,1484,5.05009,11871,0.0475436,11871,0.0295119,11766,0.0634924,56,0.013294,325,0.0077682,11765,0.222012,11871,0.228098,11871,0.0053999,11871,0.0250024,11871,4.39152,11871,0.870627,11871,0.361581,11871,3.02495,11766,10496247,11871
6101.5,1,0,0.21181,0.324947,0.387248,1.00591,5,1.64203,0.136664,0.0440579,0.00348605,0.00251601,9.16605,0,17,6,0,240,0,0,0,0,0,7.03328,12071,0.103089,12071,0.182102,12071,6.74697,12071,5.33096,12071,0.0053225,12071,0.152752,2069,0.0116868,1509,5.15892,12071,0.0486487,12071,0.0301313,11966,0.0634924,56,0.0133433,328,0.0079243,11965,0.222833,12071,0.233394,12071,0.0055041,12071,0.0250538,12071,4.49187,12071,0.890977,12071,0.369207,12071,3.09397,11966,10686983,12071
6201.5,1,0,0.148267,0.289611,0.377485,1.7805,5,1.59792,0.135183,0.03521,0.00349063,0.00210623,8.19496,0,17,5,0,240,0,0,0,0,0,7.18744,12271,0.104465,12271,0.186148,12271,6.89569,12271,5.44757,12271,0.0054266,12271,0.153705,2092,0.011831,1534,5.27429,12271,0.0498562,12271,0.0309095,12166,0.0634924,56,0.0133492,329,0.0080878,12165,0.224362,12271,0.23859,12271,0.0056297,12271,0.0251196,12271,4.59789,12271,0.913559,12271,0.377323,12271,3.16587,12166,10877719,12271
6301.5,1,12,3.70379,0.972446,0.436981,0.640608,1,2.23344,0.129172,0.0406676,0.00558256,0.0024802,10.1591,0,19,5,0,240,0,0,0,0,0,7.28611,12471,0.105489,12471,0.188893,12471,6.99058,12471,5.52161,12471,0.0054941,12471,0.155688,2145,0.0119127,1559,5.34615,12471,0.0505186,12471,0.0312763,12366,0.0634924,56,0.0133638,331,0.008185,12349,0.227885,12471,0.241505,12471,0.0057006,12471,0.0251544,12471,4.66177,12471,0.925136,12471,0.383134,12471,3.21035,12366,11069530,12471
6401.5,1,0,2.59265,1.29649,0.522931,0.574121,1,1.63562,0.12094,0.0361489,0.00329536,0.00236741,10.4254,0,15,3,0,240,0,0,0,0,0,7.35989,12671,0.106015,12671,0.190636,12671,7.06208,12671,5.57721,12671,0.0055409,12671,0.157832,2196,0.0119835,1584,5.39946,12671,0.0509733,12671,0.0315536,12566,0.0634924,56,0.0133766,333,0.0082457,12530,0.231554,12671,0.243474,12671,0.0057509,12671,0.0252024,12671,4.70838,12671,0.93243,12671,0.388906,12671,3.24283,12566,11263440,12671
6501.5,1,0,1.81486,1.40016,0.610654,0.633092,1,1.90459,0.172303,0.0545396,0.00598338,0.00301456,10.2314,0,15,5,0,240,0,0,0,0,0,7.43843,12871,0.10676,12871,0.192447,12871,7.13805,12871,5.63773,12871,0.0055928,12871,0.16041,2242,0.0121359,1609,5.45718,12871,0.0514068,12871,0.0318284,12766,0.0634924,56,0.0134065,338,0.008311,12707,0.237351,12871,0.245457,12871,0.0058024,12871,0.0254513,12871,4.75704,12871,0.940663,12871,0.394708,12871,3.27624,12766,11457329,12871
6601.5,1,0,1.2704,1.37421,0.68701,0.635851,1,1.79548,0.150013,0.050394,0.00416705,0.00472044,7.62689,0,16,4,0,240,0,0,0,0,0,7.51034,13071,0.107472,13071,0.194346,13071,7.20733,13071,5.69082,13071,0.0056455,13071,0.162945,2289,0.0122495,1634,5.50755,13071,0.0518641,13071,0.0321019,12966,0.0634924,56,0.0134301,344,0.0083731,12885,0.242374,13071,0.247592,13071,0.0058795,13071,0.0258655,13071,4.79875,13071,0.947406,13071,0.399622,13071,3.30527,12966,11644346,13071
6701.5,1,0,0.889279,1.27722,0.746031,0.770402,2,1.82862,0.153818,0.0462053,0.00407417,0.00396474,7.21803,0,19,5,0,240,0,0,0,0,0,7.58332,13271,0.108058,13271,0.196161,13271,7.2779,13271,5.74453,13271,0.0056956,13271,0.164739,2332,0.0123331,1659,5.5593,13271,0.0522996,13271,0.0324177,13166,0.0634924,56,0.0134467,347,0.0084543,13057,0.24568,13271,0.24956,13271,0.005935,13271,0.025893,13271,4.84409,13271,0.955218,13271,0.405445,13271,3.33588,13166,11824445,13271
6801.5,1,0,0.622495,1.14628,0.786056,1.00467,1,2.12181,0.271268,0.0753836,0.00628589,0.00428834,6.76343,0,21,4,0,240,0,0,0,0,0,7.65804,13471,0.108589,13471,0.198237,13471,7.35001,13471,5.79941,13471,0.0057415,13471,0.167037,2384,0.0124292,1684,5.61171,13471,0.0527016,13471,0.0327075,13366,0.0634924,56,0.0137123,351,0.0085131,13232,0.250631,13471,0.251554,13471,0.0059944,13471,0.0261302,13471,4.88803,13471,0.962167,13471,0.411107,13471,3.36622,13366,12013611,13471
6901.5,1,0,0.435747,1.00417,0.807867,0.903095,7,1.85782,0.119509,0.0496536,0.00342847,0.00249266,8.00657,0,16,4,0,240,0,0,0,0,0,7.73735,13671,0.109081,13671,0.200533,13671,7.42652,13671,5.85832,13671,0.0057912,13671,0.169825,2450,0.01251,1709,5.66768,13671,0.0531281,13671,0.0329975,13566,0.0634924,56,0.0138625,357,0.0085708,13407,0.256876,13671,0.253178,13671,0.0060502,13671,0.0262911,13671,4.93481,13671,0.970642,13671,0.417022,13671,3.3977,13566,12200443,13671
7001.5,1,0,0.305023,0.864342,0.813515,0.994051,2,1.93304,0.187471,0.0530519,0.00469843,0.0073529,6.91578,0,15,3,0,240,0,0,0,0,0,7.81481,13871,0.10971,13871,0.202473,13871,7.50139,13871,5.91601,13871,0.0058536,13871,0.172629,2524,0.012595,1734,5.7224,13871,0.053557,13871,0.0332685,13766,0.0634924,56,0.0138782,361,0.0086239,13570,0.26278,13871,0.254972,13871,0.0061059,13871,0.0265923,13871,4.9805,13871,0.978551,13871,0.422338,13871,3.42913,13766,12384618,13871
7101.5,1,0,0.213516,0.734177,0.805581,0.771832,4,2.18785,0.200549,0.0748318,0.0088726,0.003642,8.0034,0,25,7,0,240,0,0,0,0,0,7.89271,14071,0.110365,14071,0.204423,14071,7.57667,14071,5.97469,14071,0.0059189,14071,0.175255,2589,0.0127412,1759,5.77821,14071,0.0539988,14071,0.0335866,13966,0.0634924,56,0.0138971,366,0.0086911,13736,0.26796,14071,0.256796,14071,0.0061624,14071,0.0268954,14071,5.02778,14071,0.986446,14071,0.427967,14071,3.4618,13966,12572111,14071
7201.5,1,0,0.149461,0.617233,0.786746,0.866023,5,1.9929,0.185204,0.067367,0.00521602,0.00408337,7.1406,0,20,5,0,240,0,0,0,0,0,7.96814,14271,0.110909,14271,0.2064,14271,7.64957,14271,6.03107,14271,0.0059766,14271,0.177904,2657,0.0128555,1784,5.83172,14271,0.054429,14271,0.0338902,14166,0.0634924,56,0.0139098,369,0.0087559,13904,0.272479,14271,0.259054,14271,0.0062227,14271,0.0271373,14271,5.07314,14271,0.993915,14271,0.43367,14271,3.49283,14166,12760909,14271
7301.5,1,0,0.104623,0.514711,0.759543,0.887185,2,1.68942,0.163215,0.042885,0.00472506,0.00464202,7.5181,0,18,4,0,240,0,0,0,0,0,8.04151,14471,0.111404,14471,0.208607,14471,7.72022,14471,6.08538,14471,0.0060233,14471,0.180595,2727,0.0129203,1809,5.88318,14471,0.0548472,14471,0.0342022,14366,0.0634924,56,0.0139316,370,0.008812,14078,0.277129,14471,0.260688,14471,0.006276,14471,0.0271616,14471,5.11721,14471,1.0008,14471,0.438908,14471,3.52377,14366,12951704,14471
7401.5,1,0,0.073236,0.426416,0.72623,0.848473,2,2.01157,0.260993,0.0992253,0.0073413,0.00400637,7.21331,0,16,5,0,240,0,0,0,0,0,8.11795,14671,0.111984,14671,0.210464,14671,7.79421,14671,6.14227,14671,0.0060746,14671,0.183224,2782,0.0130125,1834,5.93727,14671,0.0553001,14671,0.034491,14566,0.0634924,56,0.0139316,370,0.0088948,14250,0.280786,14671,0.262559,14671,0.0063314,14671,0.027187,14671,5.16464,14671,1.00868,14671,0.445304,14671,3.55576,14566,13142349,14671
7501.5,1,0,0.0512652,0.351386,0.688745,0.759398,3,1.73017,0.200606,0.0650705,0.00481183,0.0033706,6.65417,0,21,6,0,240,0,0,0,0,0,8.1898,14871,0.112628,14871,0.212323,14871,7.86355,14871,6.19515,14871,0.0061241,14871,0.184362,2816,0.0130898,1859,5.98887,14871,0.0557183,14871,0.0348243,14766,0.0634924,56,0.0139418,371,0.0089526,14419,0.283761,14871,0.264468,14871,0.0063876,14871,0.0272133,14871,5.21025,14871,1.01605,14871,0.451172,14871,3.58686,14766,13333149,14871
7601.5,1,0,0.0358856,0.288286,0.6487,0.786857,6,2.34686,0.223793,0.075816,0.00945838,0.00417433,7.14101,0,21,5,0,240,0,0,0,0,0,8.2647,15071,0.113293,15071,0.214318,15071,7.93576,15071,6.25019,15071,0.0061946,15071,0.186328,2864,0.0131683,1884,6.04176,15071,0.0561397,15071,0.0352102,14966,0.0634924,56,0.0139775,373,0.0090125,14588,0.2877,15071,0.266319,15071,0.0064459,15071,0.0272415,15071,5.25617,15071,1.02339,15071,0.457368,15071,3.618,14966,13523819,15071
7701.5,1,0,0.0251199,0.235653,0.607395,0.997802,2,1.7404,0.117211,0.0399094,0.00347448,0.00281166,9.28576,0,16,5,0,240,0,0,0,0,0,8.3528,15271,0.114131,15271,0.216702,15271,8.02062,15271,6.31682,15271,0.0062457,15271,0.189041,2910,0.0132512,1909,6.10552,15271,0.0566566,15271,0.0355274,15166,0.0634924,56,0.0139775,373,0.0090785,14758,0.29217,15271,0.268598,15271,0.0065091,15271,0.0272885,15271,5.31191,15271,1.03289,15271,0.464355,15271,3.65555,15166,13715092,15271
7801.5,1,0,0.017584,0.192039,0.565859,0.860828,4,1.68679,0.187612,0.0453915,0.00362407,0.00262908,8.96682,0,17,5,0,240,0,0,0,0,0,8.44844,15471,0.114831,15471,0.219299,15471,8.11295,15471,6.38847,15471,0.0062971,15471,0.191931,2949,0.0134022,1934,6.17405,15471,0.0571964,15471,0.035842,15366,0.0634924,56,0.0140277,379,0.0091491,14931,0.29726,15471,0.271103,15471,0.0065706,15471,0.0285418,15471,5.37034,15471,1.04264,15471,0.472006,15471,3.69481,15366,13904953,15471
7901.5,1,0,0.0123088,0.156093,0.524883,0.7723,1,2.30356,0.216398,0.0644033,0.0085107,0.00362898,6.75929,0,23,6,0,240,0,0,0,0,0,8.53207,15671,0.115639,15671,0.221472,15671,8.19358,15671,6.45036,15671,0.0063509,15671,0.193397,2978,0.0135317,1959,6.23427,15671,0.0576934,15671,0.0361673,15566,0.0634924,56,0.0140374,382,0.0092132,15100,0.300628,15671,0.273295,15671,0.0066273,15671,0.028813,15671,5.4236,15671,1.05258,15671,0.479527,15671,3.72934,15566,14093501,15671
8001.5,1,0,0.00861614,0.126598,0.485054,0.730036,1,1.42553,0.141292,0.0398844,0.00326491,0.00266067,6.40198,0,17,4,0,240,0,0,0,0,0,8.61031,15871,0.116499,15871,0.223665,15871,8.26876,15871,6.50708,15871,0.0064183,15871,0.194604,3010,0.0136095,1984,6.28959,15871,0.0581656,15871,0.0364501,15766,0.0634924,56,0.0140374,382,0.009282,15272,0.303013,15871,0.275497,15871,0.0066869,15871,0.0289372,15871,5.47316,15871,1.06114,15871,0.486529,15871,3.76193,15766,14281051,15871
8101.5,1,1,0.306031,0.162484,0.452797,0.679331,2,3.09697,0.200402,0.0718758,0.00793592,0.00541318,8.83313,0,18,7,0,240,0,0,0,0,0,8.68585,16071,0.117174,16071,0.225624,16071,8.34165,16071,6.56209,16071,0.0064745,16071,0.19585,3042,0.0137202,2009,6.34316,16071,0.0586281,16071,0.0367451,15966,0.0634924,56,0.0140493,385,0.0093409,15441,0.306434,16071,0.277621,16071,0.0067422,16071,0.0290196,16071,5.51998,16071,1.06847,16071,0.493201,16071,3.79339,15966,14466304,16071
8201.5,1,0,0.214222,0.172832,0.424801,0.631862,1,2.26167,0.149613,0.0501474,0.00621364,0.00293867,9.2814,0,15,3,0,240,0,0,0,0,0,8.757,16271,0.117833,16271,0.227458,16271,8.41029,16271,6.61413,16271,0.0065367,16271,0.196528,3066,0.013803,2034,6.39435,16271,0.0590714,16271,0.0370228,16166,0.0634924,56,0.0140493,385,0.0094074,15616,0.308193,16271,0.27973,16271,0.0068002,16271,0.0290483,16271,5.56623,16271,1.07616,16271,0.499711,16271,3.8241,16166,14654304,16271
8301.5,1,0,0.149955,0.168257,0.399146,0.629602,1,2.1405,0.137489,0.0383521,0.00412329,0.00290614,9.56789,0,26,8,0,240,0,0,0,0,0,8.83825,16471,0.118796,16471,0.229566,16471,8.48845,16471,6.67489,16471,0.006604,16471,0.199181,3124,0.0139013,2059,6.45227,16471,0.0595408,16471,0.0373009,16366,0.0634924,56,0.0140493,385,0.009471,15788,0.312203,16471,0.281632,16471,0.0068581,16471,0.0290903,16471,5.61716,16471,1.08471,16471,0.506958,16471,3.85812,16366,14840647,16471
8401.5,1,0,0.104969,0.155599,0.374791,0.63158,1,2.59802,0.170372,0.0592921,0.00907897,0.00264011,9.57687,0,19,5,0,240,0,0,0,0,0,8.90795,16671,0.119366,16671,0.231436,16671,8.5557,16671,6.72578,16671,0.0066536,16671,0.200041,3151,0.0140134,2084,6.5021,16671,0.0599399,16671,0.0376672,16566,0.0634924,56,0.0140493,385,0.0095299,15957,0.314681,16671,0.283534,16671,0.0069174,16671,0.0291187,16671,5.66152,16671,1.09209,16671,0.513248,16671,3.88754,16566,15026074,16671
8501.5,1,0,0.0734781,0.139175,0.35123,2.10866,1,1.76999,0.15315,0.0415565,0.00413465,0.00257902,8.88028,0,15,5,0,240,0,0,0,0,0,9.01703,16871,0.120363,16871,0.23428,16871,8.66093,16871,6.80843,16871,0.0067332,16871,0.204813,3222,0.0142498,2109,6.57963,16871,0.0605447,16871,0.0380652,16766,0.0634924,56,0.014081,389,0.0096099,16126,0.321244,16871,0.286097,16871,0.0070018,16871,0.0293121,16871,5.72827,16871,1.10405,16871,0.522217,16871,3.93164,16766,15212464,16871
8601.5,1,0,0.0514347,0.121627,0.328269,1.49829,4,1.78798,0.184236,0.0488961,0.0036605,0.00273587,7.96936,0,15,4,0,240,0,0,0,0,0,9.16232,17071,0.12196,17071,0.237985,17071,8.8009,17071,6.91748,17071,0.0068808,17071,0.20626,3249,0.014425,2134,6.68688,17071,0.061571,17071,0.0389021,16966,0.0634924,56,0.014134,390,0.0097642,16297,0.324755,17071,0.290293,17071,0.0071367,17071,0.0297912,17071,5.82479,17071,1.12342,17071,0.536273,17071,3.99201,16966,15398110,17071
8701.5,1,0,0.0360043,0.104502,0.305893,1.78275,2,1.69092,0.113536,0.0368468,0.00318168,0.00235279,8.60501,0,17,4,0,240,0,0,0,0,0,9.34734,17271,0.123887,17271,0.242609,17271,8.97934,17271,7.06296,17271,0.0070255,17271,0.213,3311,0.0146835,2159,6.82512,17271,0.0626811,17271,0.0396196,17166,0.0634924,56,0.0141505,392,0.0099507,16459,0.33244,17271,0.295251,17271,0.007251,17271,0.0298872,17271,5.94771,17271,1.14805,17271,0.553397,17271,4.07006,17166,15585441,17271
8801.5,1,0,0.025203,0.0886424,0.284168,1.71992,5,1.88121,0.141438,0.0431138,0.00335428,0.00520718,8.01094,0,20,5,0,240,0,0,0,0,0,9.52881,17471,0.125809,17471,0.246332,17471,9.15515,17471,7.20795,17471,0.007158,17471,0.218395,3366,0.0148983,2184,6.96433,17471,0.0638381,17471,0.0403334,17366,0.0634924,56,0.0141505,392,0.0100426,16562,0.34307,17471,0.299241,17471,0.0073542,17471,0.0299456,17471,6.0697,17471,1.17518,17471,0.570754,17471,4.14447,17366,15772949,17471
8901.5,1,0,0.0176421,0.0744424,0.263195,1.62813,2,1.45862,0.113456,0.0416705,0.00361419,0.00248858,7.51436,0,15,3,0,240,0,0,0,0,0,9.71963,17671,0.127401,17671,0.25101,17671,9.33968,17671,7.35655,17671,0.0072789,17671,0.222275,3404,0.015321,2209,7.10847,17671,0.0649805,17671,0.0410061,17566,0.0634924,56,0.014245,393,0.0101927,16710,0.348907,17671,0.304733,17671,0.0075143,17671,0.0299979,17671,6.19979,17671,1.20139,17671,0.589671,17671,4.22509,17566,15961957,17671
9001.5,1,0,0.0123495,0.0620238,0.243078,1.97275,4,1.80801,0.176749,0.0397908,0.00389902,0.00248715,8.10506,0,16,4,0,240,0,0,0,0,0,9.89565,17871,0.129147,17871,0.254962,17871,9.50998,17871,7.49413,17871,0.0073954,17871,0.230634,3460,0.0155301,2234,7.23732,17871,0.0662565,17871,0.0417361,17766,0.0634924,56,0.014245,393,0.010339,16888,0.354225,17871,0.309398,17871,0.0076222,17871,0.0300427,17871,6.3159,17871,1.22725,17871,0.605878,17871,4.29626,17766,16151135,17871
9101.5,1,0,0.00864463,0.051348,0.223905,1.65664,1,1.77824,0.138302,0.036829,0.00595243,0.00230949,7.84388,0,24,7,0,240,0,0,0,0,0,10.063,18071,0.130727,18071,0.258925,18071,9.67173,18071,7.62275,18071,0.0075302,18071,0.236881,3516,0.0157291,2259,7.35932,18071,0.0674481,18071,0.0423817,17966,0.0634924,56,0.014245,393,0.010617,17058,0.360084,18071,0.313661,18071,0.0077537,18071,0.0300889,18071,6.42491,18071,1.25056,18071,0.621267,18071,4.36383,17966,16339740,18071
9201.5,1,0,0.00605124,0.0422886,0.205743,0.907603,1,2.15502,0.314636,0.0491531,0.00568832,0.00275442,6.54736,0,23,6,0,240,0,0,0,0,0,10.1678,18271,0.131702,18271,0.261383,18271,9.7731,18271,7.70316,18271,0.0076287,18271,0.241082,3574,0.0158387,2284,7.43528,18271,0.0682047,18271,0.0428117,18166,0.0634924,56,0.0142504,394,0.0107263,17221,0.365386,18271,0.316012,18271,0.0078173,18271,0.0302366,18271,6.49148,18271,1.26395,18271,0.631367,18271,4.40545,18166,16527063,18271
9301.5,1,0,0.00423587,0.0346781,0.188637,0.669497,1,1.62271,0.189778,0.0480639,0.00621289,0.00294374,6.73564,0,21,6,0,240,0,0,0,0,0,10.2441,18471,0.132444,18471,0.263395,18471,9.84665,18471,7.75922,18471,0.0077166,18471,0.242716,3617,0.0159087,2309,7.48953,18471,0.0686477,18471,0.0430974,18366,0.0634924,56,0.0142504,394,0.0107748,17362,0.370214,18471,0.317858,18471,0.0078695,18471,0.0303029,18471,6.53796,18471,1.2722,18471,0.637582,18471,4.43622,18366,16715115,18471
9401.5,1,0,0.00296511,0.0283355,0.172607,0.747487,1,1.75059,0.244893,0.0553493,0.00613512,0.00430648,6.70356,0,26,4,0,240,0,0,0,0,0,10.3216,18671,0.133133,18671,0.265544,18671,9.92132,18671,7.81433,18671,0.0077871,18671,0.243513,3641,0.0159884,2334,7.54366,18671,0.0691082,18671,0.0433808,18566,0.0634924,56,0.0142504,394,0.0108357,17533,0.372499,18671,0.320189,18671,0.0079465,18671,0.0303315,18671,6.5864,18671,1.27971,18671,0.643859,18671,4.46916,18566,1.69033e+007,18671
9501.5,1,0,0.00207557,0.0230835,0.157654,0.797937,5,2.39479,0.160387,0.0727674,0.00960726,0.00463332,7.9593,0,19,5,0,240,0,0,0,0,0,10.4083,18871,0.133963,18871,0.267804,18871,10.0049,18871,7.87982,18871,0.0078818,18871,0.24732,3707,0.0161138,2359,7.6051,18871,0.0696324,18871,0.0436902,18766,0.0634924,56,0.0151227,399,0.0109024,17672,0.379717,18871,0.321945,18871,0.008005,18871,0.030429,18871,6.63673,18871,1.28863,18871,0.65111,18871,4.50229,18766,1.70932e+007,18871
9601.5,1,0,0.0014529,0.0187574,0.143765,0.881692,4,2.9992,0.274107,0.122268,0.00972817,0.00774835,7.8763,0,20,5,0,240,0,0,0,0,0,10.4908,19071,0.134657,19071,0.269843,19071,10.0846,19071,7.94157,19071,0.0079448,19071,0.249657,3763,0.0161876,2384,7.66434,19071,0.0701041,19071,0.043956,18966,0.0634924,56,0.0151227,399,0.0109537,17816,0.386159,19071,0.323604,19071,0.0080756,19071,0.0304857,19071,6.68677,19071,1.29754,19071,0.658012,19071,4.53535,18966,1.72813e+007,19071
9701.5,1,0,0.00101703,0.0152093,0.130909,1.55084,3,2.06912,0.170682,0.0667946,0.00741325,0.00636356,7.98138,0,15,5,0,240,0,0,0,0,0,10.5803,19271,0.135541,19271,0.271838,19271,10.1713,19271,8.00872,19271,0.0080725,19271,0.251252,3794,0.016289,2409,7.72965,19271,0.0706756,19271,0.0442476,19166,0.0634924,56,0.0151227,399,0.0109987,17920,0.393166,19271,0.32575,19271,0.0081391,19271,0.0305495,19271,6.74168,19271,1.30787,19271,0.665517,19271,4.57099,19166,1.7469e+007,19271
9801.5,1,0,0.000711922,0.0123098,0.119049,0.776393,2,2.73221,0.243023,0.0945215,0.00945546,0.00426322,9.54722,0,15,3,0,240,0,0,0,0,0,10.6623,19471,0.136185,19471,0.273792,19471,10.2506,19471,8.06985,19471,0.0081586,19471,0.253764,3853,0.0163811,2434,7.78806,19471,0.0711777,19471,0.044508,19366,0.0634924,56,0.0151227,399,0.0110701,18063,0.399316,19471,0.327438,19471,0.0081949,19471,0.0307182,19471,6.79103,19471,1.31662,19471,0.671987,19471,4.60384,19366,1.76606e+007,19471
9901.5,1,1,0.300498,0.0699475,0.114139,1.20059,6,2.01504,0.192785,0.0638496,0.00591582,0.00458759,7.10331,0,23,7,0,240,0,0,0,0,0,10.7687,19671,0.137234,19671,0.276043,19671,10.3537,19671,8.15282,19671,0.0082475,19671,0.256838,3898,0.0164775,2459,7.86774,19671,0.071946,19671,0.0450355,19566,0.0634924,56,0.0151528,400,0.0111469,18206,0.404919,19671,0.330283,19671,0.0082977,19671,0.0308111,19671,6.86045,19671,1.33174,19671,0.681811,19671,4.64681,19566,1.78529e+007,19671
10001.5,1,0,0.210349,0.0980278,0.112528,0.992689,2,1.99322,0.197769,0.0621567,0.0095122,0.00358488,6.63127,0,20,5,0,240,0,0,0,0,0,10.8808,19871,0.13842,19871,0.278337,19871,10.4623,19871,8.24102,19871,0.0083972,19871,0.259389,3937,0.0165697,2484,7.95311,19871,0.0727223,19871,0.0455051,19766,0.0634924,56,0.0151559,401,0.0111974,18300,0.413034,19871,0.332692,19871,0.0083771,19871,0.0309025,19871,6.93358,19871,1.34835,19871,0.692312,19871,4.69128,19766,1.80463e+007,19871
